7/6/2017 10:10:36 PM,ACCT04\paliderd,ACTION - GetRatesByVersion,0
7/6/2017 10:10:37 PM,ACCT04\paliderd,ACTION - GenerateFullPPRD,5
7/11/2017 1:46:25 PM,ACCT04\paliderd,ACTION - Index,506
7/11/2017 1:46:40 PM,ACCT04\paliderd,ACTION - GetPPRD,8677
7/11/2017 1:46:41 PM,ACCT04\paliderd,ACTION - GetRatesByVersion,165
7/11/2017 1:46:41 PM,ACCT04\paliderd,ACTION - GetMenuOptions,8589
7/11/2017 2:06:54 PM,ACCT04\paliderd,ACTION - Index,223
7/11/2017 2:07:11 PM,ACCT04\paliderd,ACTION - GetPPRD,11024
7/11/2017 2:07:11 PM,ACCT04\paliderd,ACTION - GetMenuOptions,11021
7/11/2017 2:07:12 PM,ACCT04\paliderd,ACTION - GetRatesByVersion,217
7/11/2017 2:07:14 PM,ACCT04\paliderd,ACTION - CobraYearConfiguration,0
7/11/2017 2:07:16 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].GetAll ,0
7/11/2017 2:07:16 PM,ACCT04\paliderd,ACTION - GetMenuOptions,0
7/11/2017 2:07:17 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].GetAll ,1216
7/11/2017 2:07:17 PM,ACCT04\paliderd,ACTION - GetCobraYearConfiguration,1251
7/11/2017 2:07:33 PM,ACCT04\paliderd,ACTION - CobraYearConfiguration,0
7/11/2017 2:07:34 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].GetAll ,0
7/11/2017 2:07:34 PM,ACCT04\paliderd,ACTION - GetMenuOptions,0
7/11/2017 2:07:34 PM,ACCT04\paliderd,IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].GetAll ,148
7/11/2017 2:07:34 PM,ACCT04\paliderd,ACTION - GetCobraYearConfiguration,149
7/11/2017 2:07:52 PM,ACCT04\paliderd,BEGIN - IES.DataBridge.Common.DataLoader`1[[IES.DataBridge.ModelViews.CobraYearGridModelView, IES.DataBridge, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null]].Save ,0
7/11/2017 2:08:30 PM,ACCT04\paliderd,ACTION - CobraYearConfiguration,3811
7/11/2017 2:08:34 PM,ACCT04\paliderd,ACTION - GetMenuOptions,5
